PK_STATION|STATION_NAME|WATERBODY_TYPE|WATER_RESOURCE|WATERBODY_NAME|COUNTY_NAME|HYDROLOGIC_UNIT_CODE|TMDL_BASIN|WBID|PLANNING_UNIT|GIS_ALBX|GIS_ALBY|LATITUDE|LONGITUDE|LAT_DD|LAT_MM|LAT_SS|LONG_DD|LONG_MM|LONG_SS|CMCD_COORDINATE_METHOD_ID|DCD_DATUM_ID|PK_PROJECT|COLLECTION_AGENCY|COLLECTION_DATE|COLLECTION_TIME|SAMPLE_TYPE|MATRIX|SAMPLE_DEPTH|SAMPLE_COMMENTS|FK_PARAM_CODE|PARAMETER|VALUE|VALUE_TEXT|UNITS|VALUE_QUALIFIER|MDL|PQL|ANALYZING_AGENCY|JOB_NAME|LAB_SAMPLE_ID|ANALYSIS_METHOD|ANALYSIS_DATE|ANALYSIS_TIME|RESULT_COMMENT
17884|NWD-SS-1028|STREAM|SMALL STREAM|BUCK CREEK|SANTA ROSA|03140104|PENSACOLA|75|BLACKWATER RIVER|121707.35|774941.62|305711.252|865452.230|30|57|11.252|86|54|52.23|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/3/2003 12:45:00 PM|1245|PRIMARY|WATER|0.05|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|78|Transparency (Secchi Depth)|0.1|0.1|meters||||NWFWMD||||4/3/2003 12:45:00 PM|1245|
17884|NWD-SS-1028|STREAM|SMALL STREAM|BUCK CREEK|SANTA ROSA|03140104|PENSACOLA|75|BLACKWATER RIVER|121707.35|774941.62|305711.252|865452.230|30|57|11.252|86|54|52.23|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/3/2003 12:45:00 PM|1245|PRIMARY|WATER|0.05|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|94|Specific Conductance, Field|24|24|uS/cm||||NWFWMD|||EPA 120.1|4/3/2003 12:45:00 PM|1245|
17884|NWD-SS-1028|STREAM|SMALL STREAM|BUCK CREEK|SANTA ROSA|03140104|PENSACOLA|75|BLACKWATER RIVER|121707.35|774941.62|305711.252|865452.230|30|57|11.252|86|54|52.23|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/3/2003 12:45:00 PM|1245|PRIMARY|WATER|0.05|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|299|Oxygen, Dissolved, Field|7.8|7.8|mg/L||||NWFWMD|||EPA 360.1|4/3/2003 12:45:00 PM|1245|
17884|NWD-SS-1028|STREAM|SMALL STREAM|BUCK CREEK|SANTA ROSA|03140104|PENSACOLA|75|BLACKWATER RIVER|121707.35|774941.62|305711.252|865452.230|30|57|11.252|86|54|52.23|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/3/2003 12:45:00 PM|1245|PRIMARY|WATER|0.05|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|406|pH, Field|4.72|4.72|SU||||NWFWMD|||EPA 150.1|4/3/2003 12:45:00 PM|1245|
17884|NWD-SS-1028|STREAM|SMALL STREAM|BUCK CREEK|SANTA ROSA|03140104|PENSACOLA|75|BLACKWATER RIVER|121707.35|774941.62|305711.252|865452.230|30|57|11.252|86|54|52.23|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/3/2003 12:45:00 PM|1245|PRIMARY|WATER|0.05|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|82903|Depth, Bottom of Waterbody, Sample Site|0.1|0.1|meters||||NWFWMD||||4/3/2003 12:45:00 PM|1245|
17884|NWD-SS-1028|STREAM|SMALL STREAM|BUCK CREEK|SANTA ROSA|03140104|PENSACOLA|75|BLACKWATER RIVER|121707.35|774941.62|305711.252|865452.230|30|57|11.252|86|54|52.23|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/3/2003 12:45:00 PM|1245|PRIMARY|WATER|0.05|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|90068|Sample Depth|0.05|0.05|meters||||NWFWMD||||4/3/2003 12:45:00 PM|1245|
17864|NWD-SS-1003|STREAM|SMALL STREAM|YELLOW WATER CREEK|SANTA ROSA|03140104|PENSACOLA|17|BLACKWATER RIVER|119645.81|778678.25|305910.892|865613.280|30|59|10.892|86|56|13.28|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/3/2003 2:00:00 PM|1400|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|10|Water Temperature|16.5|16.5|degrees C||||NWFWMD|||EPA 170.1|4/3/2003 2:00:00 PM|1400|
17864|NWD-SS-1003|STREAM|SMALL STREAM|YELLOW WATER CREEK|SANTA ROSA|03140104|PENSACOLA|17|BLACKWATER RIVER|119645.81|778678.25|305910.892|865613.280|30|59|10.892|86|56|13.28|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/3/2003 2:00:00 PM|1400|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|76|Turbidity, Lab|1.2|1.2|ntu||0.05|0.05|DEP CENTRAL LAB|TLH-2003-04-04-03|664451|EPA 180.1|4/4/2003 5:05:00 PM|1705|
17864|NWD-SS-1003|STREAM|SMALL STREAM|YELLOW WATER CREEK|SANTA ROSA|03140104|PENSACOLA|17|BLACKWATER RIVER|119645.81|778678.25|305910.892|865613.280|30|59|10.892|86|56|13.28|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/3/2003 2:00:00 PM|1400|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|78|Transparency (Secchi Depth)|0.4|0.4|meters||||NWFWMD||||4/3/2003 2:00:00 PM|1400|
17864|NWD-SS-1003|STREAM|SMALL STREAM|YELLOW WATER CREEK|SANTA ROSA|03140104|PENSACOLA|17|BLACKWATER RIVER|119645.81|778678.25|305910.892|865613.280|30|59|10.892|86|56|13.28|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/3/2003 2:00:00 PM|1400|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|94|Specific Conductance, Field|18|18|uS/cm||||NWFWMD|||EPA 120.1|4/3/2003 2:00:00 PM|1400|
17864|NWD-SS-1003|STREAM|SMALL STREAM|YELLOW WATER CREEK|SANTA ROSA|03140104|PENSACOLA|17|BLACKWATER RIVER|119645.81|778678.25|305910.892|865613.280|30|59|10.892|86|56|13.28|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/3/2003 2:00:00 PM|1400|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|299|Oxygen, Dissolved, Field|9.25|9.25|mg/L||||NWFWMD|||EPA 360.1|4/3/2003 2:00:00 PM|1400|
17864|NWD-SS-1003|STREAM|SMALL STREAM|YELLOW WATER CREEK|SANTA ROSA|03140104|PENSACOLA|17|BLACKWATER RIVER|119645.81|778678.25|305910.892|865613.280|30|59|10.892|86|56|13.28|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/3/2003 2:00:00 PM|1400|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|406|pH, Field|5.27|5.27|SU||||NWFWMD|||EPA 150.1|4/3/2003 2:00:00 PM|1400|
17864|NWD-SS-1003|STREAM|SMALL STREAM|YELLOW WATER CREEK|SANTA ROSA|03140104|PENSACOLA|17|BLACKWATER RIVER|119645.81|778678.25|305910.892|865613.280|30|59|10.892|86|56|13.28|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/3/2003 2:00:00 PM|1400|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|82903|Depth, Bottom of Waterbody, Sample Site|0.4|0.4|meters||||NWFWMD||||4/3/2003 2:00:00 PM|1400|
17864|NWD-SS-1003|STREAM|SMALL STREAM|YELLOW WATER CREEK|SANTA ROSA|03140104|PENSACOLA|17|BLACKWATER RIVER|119645.81|778678.25|305910.892|865613.280|30|59|10.892|86|56|13.28|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/3/2003 2:00:00 PM|1400|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|90068|Sample Depth|0.2|0.2|meters||||NWFWMD||||4/3/2003 2:00:00 PM|1400|
17882|NWD-SS-1026|STREAM|SMALL STREAM|COSSON MILL CREEK|WALTON|03140102|CHOCTAWHATCHEE - ST. ANDREW|332|CHOCTAWHATCHEE BAY|190233.55|743771|304106.068|861128.399|30|41|6.068|86|11|28.399|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 2:20:00 PM|1420|PRIMARY|WATER|0.05|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|10|Water Temperature|23.43|23.43|degrees C||||NWFWMD|||EPA 170.1|4/15/2003 2:20:00 PM|1420|
17882|NWD-SS-1026|STREAM|SMALL STREAM|COSSON MILL CREEK|WALTON|03140102|CHOCTAWHATCHEE - ST. ANDREW|332|CHOCTAWHATCHEE BAY|190233.55|743771|304106.068|861128.399|30|41|6.068|86|11|28.399|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 2:20:00 PM|1420|PRIMARY|WATER|0.05|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|76|Turbidity, Lab|3.9|3.9|ntu||0.05|0.05|DEP CENTRAL LAB|TLH-2003-04-16-64|667274|EPA 180.1|4/17/2003 9:43:00 AM|0943|The precision data is unavailable due to the small amount of analyte in the QC sample.
17882|NWD-SS-1026|STREAM|SMALL STREAM|COSSON MILL CREEK|WALTON|03140102|CHOCTAWHATCHEE - ST. ANDREW|332|CHOCTAWHATCHEE BAY|190233.55|743771|304106.068|861128.399|30|41|6.068|86|11|28.399|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 2:20:00 PM|1420|PRIMARY|WATER|0.05|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|78|Transparency (Secchi Depth)|0.1|0.1|meters||||NWFWMD||||4/15/2003 2:20:00 PM|1420|
17882|NWD-SS-1026|STREAM|SMALL STREAM|COSSON MILL CREEK|WALTON|03140102|CHOCTAWHATCHEE - ST. ANDREW|332|CHOCTAWHATCHEE BAY|190233.55|743771|304106.068|861128.399|30|41|6.068|86|11|28.399|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 2:20:00 PM|1420|PRIMARY|WATER|0.05|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|94|Specific Conductance, Field|40|40|uS/cm||||NWFWMD|||EPA 120.1|4/15/2003 2:20:00 PM|1420|
17882|NWD-SS-1026|STREAM|SMALL STREAM|COSSON MILL CREEK|WALTON|03140102|CHOCTAWHATCHEE - ST. ANDREW|332|CHOCTAWHATCHEE BAY|190233.55|743771|304106.068|861128.399|30|41|6.068|86|11|28.399|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 2:20:00 PM|1420|PRIMARY|WATER|0.05|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|299|Oxygen, Dissolved, Field|8.46|8.46|mg/L||||NWFWMD|||EPA 360.1|4/15/2003 2:20:00 PM|1420|
17882|NWD-SS-1026|STREAM|SMALL STREAM|COSSON MILL CREEK|WALTON|03140102|CHOCTAWHATCHEE - ST. ANDREW|332|CHOCTAWHATCHEE BAY|190233.55|743771|304106.068|861128.399|30|41|6.068|86|11|28.399|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 2:20:00 PM|1420|PRIMARY|WATER|0.05|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|406|pH, Field|8.24|8.24|SU||||NWFWMD|||EPA 150.1|4/15/2003 2:20:00 PM|1420|
17882|NWD-SS-1026|STREAM|SMALL STREAM|COSSON MILL CREEK|WALTON|03140102|CHOCTAWHATCHEE - ST. ANDREW|332|CHOCTAWHATCHEE BAY|190233.55|743771|304106.068|861128.399|30|41|6.068|86|11|28.399|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 2:20:00 PM|1420|PRIMARY|WATER|0.05|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|82903|Depth, Bottom of Waterbody, Sample Site|0.1|0.1|meters||||NWFWMD||||4/15/2003 2:20:00 PM|1420|
17882|NWD-SS-1026|STREAM|SMALL STREAM|COSSON MILL CREEK|WALTON|03140102|CHOCTAWHATCHEE - ST. ANDREW|332|CHOCTAWHATCHEE BAY|190233.55|743771|304106.068|861128.399|30|41|6.068|86|11|28.399|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 2:20:00 PM|1420|PRIMARY|WATER|0.05|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|90068|Sample Depth|0.05|0.05|meters||||NWFWMD||||4/15/2003 2:20:00 PM|1420|
17880|NWD-SS-1024|STREAM|SMALL STREAM|BIG MIDDLE CREEK|WALTON|03140103|PENSACOLA|160|YELLOW RIVER|186445.6|758535.28|304902.832|861400.872|30|49|2.832|86|14|0.872|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 5:40:00 PM|1740|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|10|Water Temperature|19.28|19.28|degrees C||||NWFWMD|||EPA 170.1|4/15/2003 5:40:00 PM|1740| VALUE UPDATED TO 19.28 FROM 19.2 VIA INSTRUCTIONS FROM KRIS BARRIOS, JAY SILVANIMA FDEP 10/10/03.
17880|NWD-SS-1024|STREAM|SMALL STREAM|BIG MIDDLE CREEK|WALTON|03140103|PENSACOLA|160|YELLOW RIVER|186445.6|758535.28|304902.832|861400.872|30|49|2.832|86|14|0.872|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 5:40:00 PM|1740|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|76|Turbidity, Lab|3.5|3.5|ntu||0.05|0.05|DEP CENTRAL LAB|TLH-2003-04-16-64|667275|EPA 180.1|4/17/2003 9:43:00 AM|0943|The precision data is unavailable due to the small amount of analyte in the QC sample.
17880|NWD-SS-1024|STREAM|SMALL STREAM|BIG MIDDLE CREEK|WALTON|03140103|PENSACOLA|160|YELLOW RIVER|186445.6|758535.28|304902.832|861400.872|30|49|2.832|86|14|0.872|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 5:40:00 PM|1740|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|78|Transparency (Secchi Depth)|0.4|0.4|meters||||NWFWMD||||4/15/2003 5:40:00 PM|1740|
17880|NWD-SS-1024|STREAM|SMALL STREAM|BIG MIDDLE CREEK|WALTON|03140103|PENSACOLA|160|YELLOW RIVER|186445.6|758535.28|304902.832|861400.872|30|49|2.832|86|14|0.872|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 5:40:00 PM|1740|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|94|Specific Conductance, Field|25|25|uS/cm||||NWFWMD|||EPA 120.1|4/15/2003 5:40:00 PM|1740|
17880|NWD-SS-1024|STREAM|SMALL STREAM|BIG MIDDLE CREEK|WALTON|03140103|PENSACOLA|160|YELLOW RIVER|186445.6|758535.28|304902.832|861400.872|30|49|2.832|86|14|0.872|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 5:40:00 PM|1740|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|299|Oxygen, Dissolved, Field|6.11|6.11|mg/L||||NWFWMD|||EPA 360.1|4/15/2003 5:40:00 PM|1740|
17880|NWD-SS-1024|STREAM|SMALL STREAM|BIG MIDDLE CREEK|WALTON|03140103|PENSACOLA|160|YELLOW RIVER|186445.6|758535.28|304902.832|861400.872|30|49|2.832|86|14|0.872|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 5:40:00 PM|1740|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|406|pH, Field|5.1|5.1|SU||||NWFWMD|||EPA 150.1|4/15/2003 5:40:00 PM|1740|
17880|NWD-SS-1024|STREAM|SMALL STREAM|BIG MIDDLE CREEK|WALTON|03140103|PENSACOLA|160|YELLOW RIVER|186445.6|758535.28|304902.832|861400.872|30|49|2.832|86|14|0.872|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 5:40:00 PM|1740|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|82903|Depth, Bottom of Waterbody, Sample Site|0.4|0.4|meters||||NWFWMD||||4/15/2003 5:40:00 PM|1740|
17880|NWD-SS-1024|STREAM|SMALL STREAM|BIG MIDDLE CREEK|WALTON|03140103|PENSACOLA|160|YELLOW RIVER|186445.6|758535.28|304902.832|861400.872|30|49|2.832|86|14|0.872|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/15/2003 5:40:00 PM|1740|PRIMARY|WATER|0.2|, Partly Cloudy, Entered via Trimble data logger by CALIGIURE NOWAK|90068|Sample Depth|0.2|0.2|meters||||NWFWMD||||4/15/2003 5:40:00 PM|1740|
17879|NWD-SS-1023|STREAM|SMALL STREAM|POND CREEK|SANTA ROSA|03140104|PENSACOLA|176|BLACKWATER RIVER|96863.99|755734.75|304628.310|871009.874|30|46|28.31|87|10|9.874|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/21/2003 2:30:00 PM|1430|PRIMARY|WATER|0.15|, Partly Cloudy, Entered via Trimble data logger by TUCKER LARSON|10|Water Temperature|21.23|21.23|degrees C||||NWFWMD|||EPA 170.1|4/21/2003 2:30:00 PM|1430|
17879|NWD-SS-1023|STREAM|SMALL STREAM|POND CREEK|SANTA ROSA|03140104|PENSACOLA|176|BLACKWATER RIVER|96863.99|755734.75|304628.310|871009.874|30|46|28.31|87|10|9.874|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/21/2003 2:30:00 PM|1430|PRIMARY|WATER|0.15|, Partly Cloudy, Entered via Trimble data logger by TUCKER LARSON|76|Turbidity, Lab|2|2|ntu||0.05|0.05|DEP CENTRAL LAB|TLH-2003-04-22-26|668511|EPA 180.1|4/23/2003 9:31:00 AM|0931|
17879|NWD-SS-1023|STREAM|SMALL STREAM|POND CREEK|SANTA ROSA|03140104|PENSACOLA|176|BLACKWATER RIVER|96863.99|755734.75|304628.310|871009.874|30|46|28.31|87|10|9.874|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/21/2003 2:30:00 PM|1430|PRIMARY|WATER|0.15|, Partly Cloudy, Entered via Trimble data logger by TUCKER LARSON|78|Transparency (Secchi Depth)|0.3|0.3|meters||||NWFWMD||||4/21/2003 2:30:00 PM|1430|
17879|NWD-SS-1023|STREAM|SMALL STREAM|POND CREEK|SANTA ROSA|03140104|PENSACOLA|176|BLACKWATER RIVER|96863.99|755734.75|304628.310|871009.874|30|46|28.31|87|10|9.874|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/21/2003 2:30:00 PM|1430|PRIMARY|WATER|0.15|, Partly Cloudy, Entered via Trimble data logger by TUCKER LARSON|94|Specific Conductance, Field|42|42|uS/cm||||NWFWMD|||EPA 120.1|4/21/2003 2:30:00 PM|1430|
17879|NWD-SS-1023|STREAM|SMALL STREAM|POND CREEK|SANTA ROSA|03140104|PENSACOLA|176|BLACKWATER RIVER|96863.99|755734.75|304628.310|871009.874|30|46|28.31|87|10|9.874|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/21/2003 2:30:00 PM|1430|PRIMARY|WATER|0.15|, Partly Cloudy, Entered via Trimble data logger by TUCKER LARSON|299|Oxygen, Dissolved, Field|6.62|6.62|mg/L||||NWFWMD|||EPA 360.1|4/21/2003 2:30:00 PM|1430|
17879|NWD-SS-1023|STREAM|SMALL STREAM|POND CREEK|SANTA ROSA|03140104|PENSACOLA|176|BLACKWATER RIVER|96863.99|755734.75|304628.310|871009.874|30|46|28.31|87|10|9.874|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/21/2003 2:30:00 PM|1430|PRIMARY|WATER|0.15|, Partly Cloudy, Entered via Trimble data logger by TUCKER LARSON|406|pH, Field|5.82|5.82|SU||||NWFWMD|||EPA 150.1|4/21/2003 2:30:00 PM|1430|
17879|NWD-SS-1023|STREAM|SMALL STREAM|POND CREEK|SANTA ROSA|03140104|PENSACOLA|176|BLACKWATER RIVER|96863.99|755734.75|304628.310|871009.874|30|46|28.31|87|10|9.874|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/21/2003 2:30:00 PM|1430|PRIMARY|WATER|0.15|, Partly Cloudy, Entered via Trimble data logger by TUCKER LARSON|82903|Depth, Bottom of Waterbody, Sample Site|0.3|0.3|meters||||NWFWMD||||4/21/2003 2:30:00 PM|1430|
17879|NWD-SS-1023|STREAM|SMALL STREAM|POND CREEK|SANTA ROSA|03140104|PENSACOLA|176|BLACKWATER RIVER|96863.99|755734.75|304628.310|871009.874|30|46|28.31|87|10|9.874|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/21/2003 2:30:00 PM|1430|PRIMARY|WATER|0.15|, Partly Cloudy, Entered via Trimble data logger by TUCKER LARSON|90068|Sample Depth|0.15|0.15|meters||||NWFWMD||||4/21/2003 2:30:00 PM|1430|
17878|NWD-SS-1021|STREAM|SMALL STREAM|BURNT GROCERY CREEK|SANTA ROSA|03140103|PENSACOLA|380|YELLOW RIVER|125801.18|740967.93|303852.303|865148.203|30|38|52.303|86|51|48.203|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/22/2003 9:00:00 AM|0900|PRIMARY|WATER|0.1|, Clear, Entered via Trimble data logger by TUCKER LARSON|10|Water Temperature|18.46|18.46|degrees C||||NWFWMD|||EPA 170.1|4/22/2003 9:00:00 AM|0900|
17878|NWD-SS-1021|STREAM|SMALL STREAM|BURNT GROCERY CREEK|SANTA ROSA|03140103|PENSACOLA|380|YELLOW RIVER|125801.18|740967.93|303852.303|865148.203|30|38|52.303|86|51|48.203|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/22/2003 9:00:00 AM|0900|PRIMARY|WATER|0.1|, Clear, Entered via Trimble data logger by TUCKER LARSON|76|Turbidity, Lab|0.55|.55|ntu||0.05|0.05|DEP CENTRAL LAB|TLH-2003-04-23-16|668775|EPA 180.1|4/24/2003 8:56:00 AM|0856|
17878|NWD-SS-1021|STREAM|SMALL STREAM|BURNT GROCERY CREEK|SANTA ROSA|03140103|PENSACOLA|380|YELLOW RIVER|125801.18|740967.93|303852.303|865148.203|30|38|52.303|86|51|48.203|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/22/2003 9:00:00 AM|0900|PRIMARY|WATER|0.1|, Clear, Entered via Trimble data logger by TUCKER LARSON|78|Transparency (Secchi Depth)|0.2|0.2|meters||||NWFWMD||||4/22/2003 9:00:00 AM|0900|
17878|NWD-SS-1021|STREAM|SMALL STREAM|BURNT GROCERY CREEK|SANTA ROSA|03140103|PENSACOLA|380|YELLOW RIVER|125801.18|740967.93|303852.303|865148.203|30|38|52.303|86|51|48.203|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/22/2003 9:00:00 AM|0900|PRIMARY|WATER|0.1|, Clear, Entered via Trimble data logger by TUCKER LARSON|94|Specific Conductance, Field|16|16|uS/cm||||NWFWMD|||EPA 120.1|4/22/2003 9:00:00 AM|0900|
17878|NWD-SS-1021|STREAM|SMALL STREAM|BURNT GROCERY CREEK|SANTA ROSA|03140103|PENSACOLA|380|YELLOW RIVER|125801.18|740967.93|303852.303|865148.203|30|38|52.303|86|51|48.203|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/22/2003 9:00:00 AM|0900|PRIMARY|WATER|0.1|, Clear, Entered via Trimble data logger by TUCKER LARSON|299|Oxygen, Dissolved, Field|8.57|8.57|mg/L||||NWFWMD|||EPA 360.1|4/22/2003 9:00:00 AM|0900|
17878|NWD-SS-1021|STREAM|SMALL STREAM|BURNT GROCERY CREEK|SANTA ROSA|03140103|PENSACOLA|380|YELLOW RIVER|125801.18|740967.93|303852.303|865148.203|30|38|52.303|86|51|48.203|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/22/2003 9:00:00 AM|0900|PRIMARY|WATER|0.1|, Clear, Entered via Trimble data logger by TUCKER LARSON|406|pH, Field|4.46|4.46|SU||||NWFWMD|||EPA 150.1|4/22/2003 9:00:00 AM|0900|
17878|NWD-SS-1021|STREAM|SMALL STREAM|BURNT GROCERY CREEK|SANTA ROSA|03140103|PENSACOLA|380|YELLOW RIVER|125801.18|740967.93|303852.303|865148.203|30|38|52.303|86|51|48.203|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/22/2003 9:00:00 AM|0900|PRIMARY|WATER|0.1|, Clear, Entered via Trimble data logger by TUCKER LARSON|82903|Depth, Bottom of Waterbody, Sample Site|0.2|0.2|meters||||NWFWMD||||4/22/2003 9:00:00 AM|0900|
17878|NWD-SS-1021|STREAM|SMALL STREAM|BURNT GROCERY CREEK|SANTA ROSA|03140103|PENSACOLA|380|YELLOW RIVER|125801.18|740967.93|303852.303|865148.203|30|38|52.303|86|51|48.203|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/22/2003 9:00:00 AM|0900|PRIMARY|WATER|0.1|, Clear, Entered via Trimble data logger by TUCKER LARSON|90068|Sample Depth|0.1|0.1|meters||||NWFWMD||||4/22/2003 9:00:00 AM|0900|
17890|NWD-SS-1036|STREAM|SMALL STREAM|UNNAMED STREAM|SANTA ROSA|03140104|PENSACOLA|229|BLACKWATER RIVER|127436.87|756393.18|304713.877|865100.133|30|47|13.877|86|51|0.133|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/29/2003 1:00:00 PM|1300|PRIMARY|WATER|0.15|, Partly Cloudy, Entered via Trimble data logger by TUCKER LARSON|10|Water Temperature|19.34|19.34|degrees C||||NWFWMD|||EPA 170.1|4/29/2003 1:00:00 PM|1300|
17890|NWD-SS-1036|STREAM|SMALL STREAM|UNNAMED STREAM|SANTA ROSA|03140104|PENSACOLA|229|BLACKWATER RIVER|127436.87|756393.18|304713.877|865100.133|30|47|13.877|86|51|0.133|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/29/2003 1:00:00 PM|1300|PRIMARY|WATER|0.15|, Partly Cloudy, Entered via Trimble data logger by TUCKER LARSON|76|Turbidity, Lab|0.5|.5|ntu||0.05|0.05|DEP CENTRAL LAB|TLH-2003-04-30-41|670687|EPA 180.1|5/1/2003 8:54:00 AM|0854|
17890|NWD-SS-1036|STREAM|SMALL STREAM|UNNAMED STREAM|SANTA ROSA|03140104|PENSACOLA|229|BLACKWATER RIVER|127436.87|756393.18|304713.877|865100.133|30|47|13.877|86|51|0.133|DGPS|WGS84|NWSS0304|NORTHWEST FLORIDA WMD|4/29/2003 1:00:00 PM|1300|PRIMARY|WATER|0.15|, Partly Cloudy, Entered via Trimble data logger by TUCKER LARSON|78|Transparency (Secchi Depth)|0.3|0.3|meters||||NWFWMD||||4/29/2003 1:00:00 PM|1300|
